system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Latitude,Longitude,NDVI,NDWI,QA10,QA20,QA60,.geo
4_+861752+203952,1453.0,24.0,1407.0,1028.0,1212.0,1083.0,1128.0,1092.0,1287.0,1412.0,1395.0,1508.0,274.0,18.32136479843867,77.4125441878208,0.10582640022039413,-0.004282655194401741,0.0,0.0,0.0,
4_+861752+203953,1387.0,16.5,1399.0,1033.0,1168.0,1037.0,1094.5,1119.5,1293.0,1406.0,1309.5,1586.0,349.0,18.321454629967082,77.4125441878208,0.0892617478966713,-0.03323103114962578,0.0,0.0,0.0,
4_+861752+203954,1387.0,16.5,1440.0,1126.0,1171.5,1054.0,1117.5,1112.0,1212.5,1349.5,1327.5,1449.0,349.0,18.321544461495495,77.4125441878208,0.08589427173137665,-0.040507666766643524,0.0,0.0,0.0,
4_+861753+203944,1387.5,17.5,1354.5,1090.5,1171.0,1052.0,1108.5,1094.5,1193.0,1316.0,1240.5,1417.5,334.5,18.320646146211374,77.41263401934921,0.05617464333772659,-0.04398968070745468,0.0,0.0,0.0,
4_+861753+203945,1387.5,17.5,1354.5,1090.5,1156.5,1036.5,1088.0,1094.5,1193.0,1316.0,1224.0,1417.5,334.5,18.320735977739787,77.41263401934921,0.05887513980269432,-0.05065136402845383,0.0,0.0,0.0,
4_+861753+203946,1387.5,17.5,1367.5,1105.5,1156.0,1033.5,1081.0,1093.0,1173.0,1309.5,1199.0,1402.0,334.5,18.3208258092682,77.41263401934921,0.05177582800388336,-0.06569217145442963,0.0,0.0,0.0,
4_+861753+203947,1387.5,17.5,1367.5,1105.5,1167.0,1035.5,1080.5,1093.0,1173.0,1309.5,1218.5,1402.0,334.5,18.32091564079661,77.41263401934921,0.06002609804272652,-0.057682689279317856,0.0,0.0,0.0,
4_+861753+203948,1387.5,17.5,1368.0,1111.5,1168.0,1054.0,1091.5,1099.0,1187.5,1319.5,1244.5,1422.5,334.5,18.321005472325023,77.41263401934921,0.06551165133714676,-0.04732992500066757,0.0,0.0,0.0,
4_+861753+203949,1387.5,17.5,1368.0,1111.5,1162.0,1047.0,1093.5,1099.0,1187.5,1319.5,1246.0,1422.5,334.5,18.321095303853436,77.41263401934921,0.06492391973733902,-0.04690471291542053,0.0,0.0,0.0,
4_+861753+203950,1387.0,16.5,1334.5,1054.0,1155.5,1029.5,1065.5,1065.0,1156.5,1291.0,1215.0,1396.0,349.0,18.321185135381846,77.41263401934921,0.06547892093658447,-0.046948354691267014,0.0,0.0,0.0,
4_+861753+203951,1387.0,16.5,1334.5,1054.0,1136.5,1012.5,1029.0,1065.0,1156.5,1291.0,1199.5,1396.0,349.0,18.32127496691026,77.41263401934921,0.07662882655858994,-0.053281135857105255,0.0,0.0,0.0,
4_+861753+203952,1387.0,16.5,1351.5,1016.0,1132.0,995.0,1020.0,1058.0,1172.5,1300.0,1183.0,1374.0,349.0,18.32136479843867,77.41263401934921,0.07423187792301178,-0.06640292704105377,0.0,0.0,0.0,
4_+861753+203953,1387.0,16.5,1351.5,1016.0,1129.0,1000.0,1031.5,1058.0,1172.5,1300.0,1192.0,1374.0,349.0,18.321454629967082,77.41263401934921,0.07232523709535599,-0.06280088424682617,0.0,0.0,0.0,
4_+861753+203954,1387.0,16.5,1428.0,1094.0,1141.0,1021.0,1033.5,1139.5,1276.5,1422.5,1290.5,1509.0,349.0,18.321544461495495,77.41263401934921,0.11118173599243164,-0.0505443699657917,0.0,0.0,0.0,
4_+861754+203944,1387.5,17.5,1354.5,1090.5,1180.0,1049.0,1105.5,1094.5,1193.0,1316.0,1248.5,1417.5,334.5,18.320646146211374,77.41272385087761,0.060608476400375366,-0.040856070816516876,0.0,0.0,0.0,
4_+861754+203945,1387.5,17.5,1354.5,1090.5,1169.5,1032.5,1092.5,1094.5,1193.0,1316.0,1213.0,1417.5,334.5,18.320735977739787,77.41272385087761,0.0522746667265892,-0.05514343082904816,0.0,0.0,0.0,
4_+861754+203946,1387.5,17.5,1367.5,1105.5,1163.5,1041.0,1099.5,1093.0,1173.0,1309.5,1228.5,1402.0,334.5,18.3208258092682,77.41272385087761,0.05555129051208496,-0.05354214087128639,0.0,0.0,0.0,
4_+861754+203947,1387.5,17.5,1367.5,1105.5,1179.0,1062.0,1118.5,1093.0,1173.0,1309.5,1263.0,1402.0,334.5,18.32091564079661,77.41272385087761,0.06069684773683548,-0.03975311294198036,0.0,0.0,0.0,
4_+861754+203948,1387.5,17.5,1368.0,1111.5,1177.0,1064.0,1127.5,1099.0,1187.5,1319.5,1262.0,1422.5,334.5,18.321005472325023,77.41272385087761,0.05619984120130539,-0.04039713740348816,0.0,0.0,0.0,
4_+861754+203949,1387.5,17.5,1368.0,1111.5,1174.0,1050.0,1102.0,1099.0,1187.5,1319.5,1241.5,1422.5,334.5,18.321095303853436,77.41272385087761,0.059259649366140366,-0.048717036843299866,0.0,0.0,0.0,
4_+861754+203950,1387.0,16.5,1334.5,1054.0,1153.5,1018.0,1061.0,1065.0,1156.5,1291.0,1193.0,1396.0,349.0,18.321185135381846,77.41272385087761,0.058318037539720535,-0.056210458278656006,0.0,0.0,0.0,
4_+861754+203951,1387.0,16.5,1334.5,1054.0,1128.5,998.0,1014.5,1065.0,1156.5,1291.0,1143.5,1396.0,349.0,18.32127496691026,77.41272385087761,0.059859368950128555,-0.07717478275299072,0.0,0.0,0.0,
4_+861754+203952,1387.0,16.5,1351.5,1016.0,1132.0,984.5,1002.5,1058.0,1172.5,1300.0,1131.0,1374.0,349.0,18.32136479843867,77.41272385087761,0.060372840613126755,-0.08875402808189392,0.0,0.0,0.0,
4_+861754+203953,1387.0,16.5,1351.5,1016.0,1117.5,989.0,992.5,1058.0,1172.5,1300.0,1197.5,1374.0,349.0,18.321454629967082,77.41272385087761,0.09354032576084137,-0.06052263081073761,0.0,0.0,0.0,
4_+861755+203944,1387.5,17.5,1340.5,1081.0,1162.0,1038.0,1092.0,1082.0,1161.0,1276.5,1210.5,1398.5,334.5,18.320646146211374,77.41281368240602,0.05134914815425873,-0.05103345215320587,0.0,0.0,0.0,
4_+861755+203945,1387.5,17.5,1340.5,1081.0,1174.0,1023.0,1074.5,1082.0,1161.0,1276.5,1194.0,1398.5,334.5,18.320735977739787,77.41281368240602,0.05281982570886612,-0.057775769382715225,0.0,0.0,0.0,
4_+861755+203946,1387.5,17.5,1379.0,1113.5,1164.5,1053.0,1107.5,1120.5,1198.0,1345.0,1237.0,1403.5,334.5,18.3208258092682,77.41281368240602,0.055400874465703964,-0.054254431277513504,0.0,0.0,0.0,
4_+861755+203947,1387.5,17.5,1379.0,1113.5,1188.5,1078.0,1132.5,1120.5,1198.0,1345.0,1274.5,1403.5,334.5,18.32091564079661,77.41281368240602,0.05897068977355957,-0.03939281404018402,0.0,0.0,0.0,
4_+861755+203948,1387.5,17.5,1387.0,1104.0,1182.0,1068.0,1126.5,1115.0,1215.0,1324.5,1278.0,1416.5,334.5,18.321005472325023,77.41281368240602,0.06283529102802277,-0.04106942564249039,0.0,0.0,0.0,
4_+861755+203949,1387.5,17.5,1387.0,1104.0,1178.0,1042.5,1105.0,1115.0,1215.0,1324.5,1240.0,1416.5,334.5,18.321095303853436,77.41281368240602,0.05740631744265556,-0.056113965809345245,0.0,0.0,0.0,
4_+861755+203950,1387.0,16.5,1285.0,1016.0,1153.5,1018.0,1057.0,1035.0,1104.5,1208.0,1185.5,1303.0,349.0,18.321185135381846,77.41281368240602,0.05693075433373451,-0.040610767900943756,0.0,0.0,0.0,
