system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,Latitude,Longitude,NDVI,NDWI,QA10,QA20,QA60,.geo
0_+861779+204029,1377.0,16.5,1453.5,1096.0,1151.0,1026.5,1071.5,1100.0,1223.0,1333.0,1276.0,1510.0,341.0,18.32828182612639,77.41496963908791,0.08829851448535919,-0.06485398858785629,0.0,0.0,0.0,
0_+861779+204030,1377.0,16.5,1770.0,1291.0,1190.5,1094.5,1182.0,1275.0,1388.5,1567.5,1497.5,1715.5,341.0,18.328371657654802,77.41496963908791,0.11878427863121033,-0.08313991129398346,0.0,0.0,0.0,
0_+861779+204031,1377.0,16.5,1770.0,1291.0,1209.0,1110.5,1254.5,1275.0,1388.5,1567.5,1589.5,1715.5,341.0,18.328461489183216,77.41496963908791,0.11785859614610672,-0.05327646806836128,0.0,0.0,0.0,
0_+861779+204032,1377.0,16.5,1595.5,1201.5,1200.0,1088.5,1185.0,1181.0,1315.5,1475.0,1426.5,1623.5,341.0,18.328551320711625,77.41496963908791,0.0918658897280693,-0.056390099227428436,0.0,0.0,0.0,
0_+861779+204033,1377.0,16.5,1595.5,1201.5,1134.0,1026.0,1055.5,1181.0,1315.5,1475.0,1249.0,1623.5,341.0,18.32864115224004,77.41496963908791,0.08355110138654709,-0.12210102379322052,0.0,0.0,0.0,
0_+861780+204023,1384.5,17.0,1655.5,1248.0,1182.0,1042.0,1128.0,1183.5,1290.5,1450.0,1339.0,1626.5,349.5,18.32774283695592,77.41505947061633,0.08401697129011154,-0.10655026137828827,0.0,0.0,0.0,
0_+861780+204024,1384.5,17.0,1255.0,955.0,1118.5,966.5,979.5,967.5,1063.5,1128.5,1100.0,1248.5,349.5,18.32783266848433,77.41505947061633,0.05759134888648987,-0.06598009914159775,0.0,0.0,0.0,
0_+861780+204025,1384.5,17.0,1255.0,955.0,1098.0,953.5,952.5,967.5,1063.5,1128.5,1059.0,1248.5,349.5,18.327922500012743,77.41505947061633,0.053484588861465454,-0.08446773886680603,0.0,0.0,0.0,
0_+861780+204026,1384.5,17.0,1179.0,910.5,1105.0,953.0,956.5,951.0,1014.0,1130.5,1061.5,1194.5,349.5,18.328012331541156,77.41505947061633,0.052487947046756744,-0.05241139233112335,0.0,0.0,0.0,
0_+861780+204027,1384.5,17.0,1179.0,910.5,1110.5,959.0,972.5,951.0,1014.0,1130.5,1084.0,1194.5,349.5,18.328102163069566,77.41505947061633,0.05442402511835098,-0.04194459319114685,0.0,0.0,0.0,
0_+861780+204028,1377.0,16.5,1354.0,1047.0,1112.5,965.0,983.0,1002.0,1127.5,1208.5,1113.5,1338.5,341.0,18.32819199459798,77.41505947061633,0.06235155463218689,-0.09584838151931763,0.0,0.0,0.0,
0_+861780+204029,1377.0,16.5,1354.0,1047.0,1126.0,980.5,1046.5,1002.0,1127.5,1208.5,1175.5,1338.5,341.0,18.32828182612639,77.41505947061633,0.058325789868831635,-0.06985647976398468,0.0,0.0,0.0,
0_+861780+204030,1377.0,16.5,1651.5,1261.0,1170.5,1059.5,1141.5,1194.0,1303.0,1477.0,1364.5,1626.0,341.0,18.328371657654802,77.41505947061633,0.08936851471662521,-0.09539798647165298,0.0,0.0,0.0,
0_+861780+204031,1377.0,16.5,1651.5,1261.0,1208.0,1099.5,1217.0,1194.0,1303.0,1477.0,1454.0,1626.0,341.0,18.328461489183216,77.41505947061633,0.08878530561923981,-0.06316650658845901,0.0,0.0,0.0,
0_+861780+204032,1377.0,16.5,1543.0,1167.0,1193.5,1079.0,1166.0,1120.0,1252.5,1344.5,1376.5,1562.0,341.0,18.328551320711625,77.41505947061633,0.08161409199237823,-0.05814136564731598,0.0,0.0,0.0,
0_+861780+204033,1377.0,16.5,1543.0,1167.0,1143.0,997.0,1050.5,1120.0,1252.5,1344.5,1218.0,1562.0,341.0,18.32864115224004,77.41505947061633,0.07355079799890518,-0.11796119809150696,0.0,0.0,0.0,
0_+861781+204023,1384.5,17.0,1655.5,1248.0,1165.5,1023.0,1086.0,1183.5,1290.5,1450.0,1239.5,1626.5,349.5,18.32774283695592,77.41514930214474,0.06467217206954956,-0.14428722858428955,0.0,0.0,0.0,
0_+861781+204024,1384.5,17.0,1255.0,955.0,1118.0,963.5,956.0,967.5,1063.5,1128.5,1059.5,1248.5,349.5,18.32783266848433,77.41514930214474,0.051242876797914505,-0.08449982851743698,0.0,0.0,0.0,
0_+861781+204025,1384.5,17.0,1255.0,955.0,1110.5,947.5,952.0,967.5,1063.5,1128.5,1051.0,1248.5,349.5,18.327922500012743,77.41514930214474,0.04970431700348854,-0.08824488520622253,0.0,0.0,0.0,
0_+861781+204026,1384.5,17.0,1179.0,910.5,1104.5,956.0,964.5,951.0,1014.0,1130.5,1080.0,1194.5,349.5,18.328012331541156,77.41514930214474,0.056994203478097916,-0.04377711936831474,0.0,0.0,0.0,
0_+861781+204027,1384.5,17.0,1179.0,910.5,1118.0,964.5,977.5,951.0,1014.0,1130.5,1089.0,1194.5,349.5,18.328102163069566,77.41514930214474,0.05427199974656105,-0.03965141624212265,0.0,0.0,0.0,
0_+861781+204028,1377.0,16.5,1354.0,1047.0,1118.0,961.0,979.0,1002.0,1127.5,1208.5,1085.0,1338.5,341.0,18.32819199459798,77.41514930214474,0.051750898361206055,-0.10866299271583557,0.0,0.0,0.0,
0_+861781+204029,1377.0,16.5,1354.0,1047.0,1125.5,988.5,1036.0,1002.0,1127.5,1208.5,1158.5,1338.5,341.0,18.32828182612639,77.41514930214474,0.05681132897734642,-0.07697828859090805,0.0,0.0,0.0,
0_+861781+204030,1377.0,16.5,1651.5,1261.0,1177.0,1071.5,1157.0,1194.0,1303.0,1477.0,1382.0,1626.0,341.0,18.328371657654802,77.41514930214474,0.08872977644205093,-0.08920463174581528,0.0,0.0,0.0,
0_+861781+204031,1377.0,16.5,1651.5,1261.0,1212.5,1113.5,1239.0,1194.0,1303.0,1477.0,1479.5,1626.0,341.0,18.328461489183216,77.41514930214474,0.08847660571336746,-0.054513733834028244,0.0,0.0,0.0,
0_+861781+204032,1377.0,16.5,1543.0,1167.0,1179.5,1076.5,1170.5,1120.0,1252.5,1344.5,1370.5,1562.0,341.0,18.328551320711625,77.41514930214474,0.07726834714412689,-0.06069489195942879,0.0,0.0,0.0,
0_+861781+204033,1377.0,16.5,1543.0,1167.0,1143.5,988.5,1041.5,1120.0,1252.5,1344.5,1171.5,1562.0,341.0,18.32864115224004,77.41514930214474,0.05836193263530731,-0.13712255656719208,0.0,0.0,0.0,
0_+861782+204025,1384.5,17.0,1254.5,948.5,1110.0,947.0,949.0,985.0,1052.5,1155.0,1049.5,1248.0,349.5,18.327922500012743,77.41523913367315,0.050569552928209305,-0.08891485631465912,0.0,0.0,0.0,
0_+861782+204026,1384.5,17.0,1207.5,936.0,1101.0,955.0,966.0,979.5,1033.0,1142.0,1075.5,1263.5,349.5,18.328012331541156,77.41523913367315,0.05417381972074509,-0.0577966570854187,0.0,0.0,0.0,
0_+861782+204027,1384.5,17.0,1207.5,936.0,1114.0,964.5,963.5,979.5,1033.0,1142.0,1090.5,1263.5,349.5,18.328102163069566,77.41523913367315,0.06216387078166008,-0.05089018493890762,0.0,0.0,0.0,
0_+861782+204028,1377.0,16.5,1389.5,1050.0,1122.0,957.0,958.5,1052.0,1100.0,1226.0,1073.0,1328.0,341.0,18.32819199459798,77.41523913367315,0.056913822889328,-0.127332866191864,0.0,0.0,0.0,
0_+861782+204029,1377.0,16.5,1389.5,1050.0,1126.0,988.0,1028.5,1052.0,1100.0,1226.0,1162.5,1328.0,341.0,18.32828182612639,77.41523913367315,0.06206120178103447,-0.08886884152889252,0.0,0.0,0.0,
0_+861782+204030,1377.0,16.5,1632.5,1275.0,1182.5,1072.5,1185.5,1215.0,1302.0,1477.5,1392.5,1617.0,341.0,18.328371657654802,77.41523913367315,0.08040391653776169,-0.07956187427043915,0.0,0.0,0.0,
0_+861782+204031,1377.0,16.5,1632.5,1275.0,1224.0,1123.5,1248.5,1215.0,1302.0,1477.5,1504.0,1617.0,341.0,18.328461489183216,77.41523913367315,0.0927283763885498,-0.04046911746263504,0.0,0.0,0.0,
0_+861782+204032,1377.0,16.5,1547.0,1150.5,1188.0,1073.0,1158.0,1118.5,1228.0,1325.5,1369.0,1487.5,341.0,18.328551320711625,77.41523913367315,0.08202718943357468,-0.06263117492198944,0.0,0.0,0.0,
0_+861782+204033,1377.0,16.5,1547.0,1150.5,1134.5,991.5,1035.5,1118.5,1228.0,1325.5,1167.5,1487.5,341.0,18.32864115224004,77.41523913367315,0.0597664974629879,-0.13980251550674438,0.0,0.0,0.0,
0_+861783+204028,1377.0,16.5,1389.5,1050.0,1107.5,959.0,976.5,1052.0,1100.0,1226.0,1088.5,1328.0,341.0,18.32819199459798,77.41532896520157,0.05462431162595749,-0.12025326490402222,0.0,0.0,0.0,
0_+861783+204029,1377.0,16.5,1389.5,1050.0,1126.0,997.0,1040.5,1052.0,1100.0,1226.0,1185.5,1328.0,341.0,18.32828182612639,77.41532896520157,0.06544845551252365,-0.07915645837783813,0.0,0.0,0.0,
0_+861783+204030,1377.0,16.5,1632.5,1275.0,1185.0,1082.5,1187.0,1215.0,1302.0,1477.5,1389.5,1617.0,341.0,18.328371657654802,77.41532896520157,0.0788268893957138,-0.08067655563354492,0.0,0.0,0.0,
0_+861783+204031,1377.0,16.5,1632.5,1275.0,1215.0,1122.5,1238.0,1215.0,1302.0,1477.5,1500.0,1617.0,341.0,18.328461489183216,77.41532896520157,0.09556957334280014,-0.04181487485766411,0.0,0.0,0.0,
0_+861783+204032,1377.0,16.5,1547.0,1150.5,1185.5,1059.5,1146.5,1118.5,1228.0,1325.5,1354.0,1487.5,341.0,18.328551320711625,77.41532896520157,0.08203762769699097,-0.06751749664545059,0.0,0.0,0.0,
0_+861783+204033,1377.0,16.5,1547.0,1150.5,1131.0,997.5,1033.0,1118.5,1228.0,1325.5,1190.0,1487.5,341.0,18.32864115224004,77.41532896520157,0.07072717696428299,-0.1302984356880188,0.0,0.0,0.0,
0_+861784+204031,1381.5,16.5,1706.5,1304.5,1204.0,1108.0,1226.0,1208.5,1387.5,1525.5,1492.0,1764.0,349.0,18.328461489183216,77.41541879672998,0.0975731685757637,-0.06680096685886383,0.0,0.0,0.0,
0_+861784+204032,1381.5,16.5,1611.5,1169.5,1175.5,1049.5,1144.0,1154.5,1254.5,1411.0,1336.5,1554.5,349.0,18.328551320711625,77.41541879672998,0.07587172836065292,-0.09459107369184494,0.0,0.0,0.0,
0_+861784+204033,1381.5,16.5,1611.5,1169.5,1128.5,1000.5,1045.5,1154.5,1254.5,1411.0,1192.5,1554.5,349.0,18.32864115224004,77.41541879672998,0.06594386696815491,-0.14897914230823517,0.0,0.0,0.0,
1_+861740+203958,1287.0,8.0,1221.0,908.0,1058.0,907.0,933.0,971.0,1228.0,1382.0,1174.0,1388.0,394.0,18.32190378760914,77.41146620947985,0.11438063532114029,-0.019624216482043266,0.0,0.0,0.0,
1_+861740+203959,,,,,,,,,,,,,,18.321993619137555,77.41146620947985,,,,,,
1_+861740+203960,,,,,,,,,,,,,,18.322083450665968,77.41146620947985,,,,,,
1_+861740+203961,1438.0,27.0,1317.0,939.0,1187.0,1037.0,1050.0,1022.0,1103.0,1328.0,1172.0,1441.0,262.0,18.322173282194377,77.41146620947985,0.0549054890871048,-0.058256328105926514,0.0,0.0,0.0,
1_+861740+203962,1365.0,17.0,1312.0,998.0,1138.5,983.5,1028.0,1011.0,1098.5,1192.5,1217.0,1302.5,317.0,18.32226311372279,77.41146620947985,0.08382551372051239,-0.03789259120821953,0.0,0.0,0.0,
1_+861741+203958,1287.0,8.0,1249.0,929.0,1062.0,925.0,939.0,1007.0,1222.0,1332.0,1150.0,1619.0,394.0,18.32190378760914,77.41155604100827,0.10100526362657547,-0.04126719385385513,0.0,0.0,0.0,
1_+861741+203959,,,,,,,,,,,,,,18.321993619137555,77.41155604100827,,,,,,
1_+861741+203960,,,,,,,,,,,,,,18.322083450665968,77.41155604100827,,,,,,
1_+861741+203961,1362.5,17.5,1321.5,1003.5,1134.0,996.0,1005.5,1027.5,1217.5,1340.5,1209.5,1531.0,328.0,18.322173282194377,77.41155604100827,0.09296555072069168,-0.043927986174821854,0.0,0.0,0.0,
1_+861741+203962,1365.0,17.0,1388.0,1088.5,1143.5,1003.5,1020.5,1035.5,1135.0,1262.0,1233.0,1401.5,317.0,18.32226311372279,77.41155604100827,0.09456611424684525,-0.05924905836582184,0.0,0.0,0.0,
1_+861741+203963,1365.0,17.0,1388.0,1088.5,1144.0,1007.0,1049.0,1035.5,1135.0,1262.0,1276.5,1401.5,317.0,18.3223529452512,77.41155604100827,0.0981730967760086,-0.04166663438081741,0.0,0.0,0.0,
1_+861741+203964,1365.0,17.0,1406.0,1100.0,1157.0,1014.0,1059.0,1057.0,1166.0,1323.0,1283.0,1456.0,317.0,18.322442776779614,77.41155604100827,0.09542855620384216,-0.045887161046266556,0.0,0.0,0.0,
1_+861741+203965,1365.0,17.0,1406.0,1100.0,1153.0,1004.5,1054.5,1057.0,1166.0,1323.0,1267.0,1456.0,317.0,18.322532608308027,77.41155604100827,0.09135332703590393,-0.052087053656578064,0.0,0.0,0.0,
1_+861741+203966,1365.0,17.0,1382.5,1072.5,1149.0,1007.0,1071.0,1055.0,1145.0,1280.5,1287.5,1413.5,317.0,18.322622439836437,77.41155604100827,0.09115234762430191,-0.036115068942308426,0.0,0.0,0.0,
1_+861741+203967,1365.0,17.0,1382.5,1072.5,1148.0,1015.5,1076.5,1055.0,1145.0,1280.5,1237.5,1413.5,317.0,18.32271227136485,77.41155604100827,0.06907046586275101,-0.05576331913471222,0.0,0.0,0.0,
1_+861742+203957,,,,,,,,,,,,,,18.32181395608073,77.41164587253668,,,,,,
1_+861742+203958,1438.0,27.0,1341.0,922.0,1184.0,1023.0,1013.0,1075.0,1378.0,1572.0,1312.0,1611.0,262.0,18.32190378760914,77.41164587253668,0.12860214710235596,-0.01093102153390646,0.0,0.0,0.0,
1_+861742+203959,1438.0,27.0,1341.0,922.0,1197.0,1038.0,1034.0,1075.0,1378.0,1572.0,1197.0,1611.0,262.0,18.321993619137555,77.41164587253668,0.07306140661239624,-0.05673758685588837,0.0,0.0,0.0,
1_+861742+203960,1362.5,17.5,1321.5,1003.5,1118.0,974.5,975.5,1027.5,1217.5,1340.5,1133.0,1531.0,328.0,18.322083450665968,77.41164587253668,0.07508812099695206,-0.07662853598594666,0.0,0.0,0.0,
1_+861742+203961,1362.5,17.5,1321.5,1003.5,1131.5,968.0,989.5,1027.5,1217.5,1340.5,1131.0,1531.0,328.0,18.322173282194377,77.41164587253668,0.06737063080072403,-0.07742376625537872,0.0,0.0,0.0,
1_+861742+203962,1365.0,17.0,1388.0,1088.5,1118.5,979.0,1007.0,1035.5,1135.0,1262.0,1157.5,1401.5,317.0,18.32226311372279,77.41164587253668,0.07026362419128418,-0.0906633585691452,0.0,0.0,0.0,
1_+861742+203963,1365.0,17.0,1388.0,1088.5,1139.0,995.5,1049.0,1035.5,1135.0,1262.0,1191.5,1401.5,317.0,18.3223529452512,77.41164587253668,0.06410417705774307,-0.07653315365314484,0.0,0.0,0.0,
1_+861742+203964,1365.0,17.0,1406.0,1100.0,1139.0,1007.0,1055.0,1057.0,1166.0,1323.0,1225.5,1456.0,317.0,18.322442776779614,77.41164587253668,0.07507306337356567,-0.0687725618481636,0.0,0.0,0.0,
1_+861742+203965,1365.0,17.0,1406.0,1100.0,1141.5,1013.5,1075.5,1057.0,1166.0,1323.0,1228.0,1456.0,317.0,18.322532608308027,77.41164587253668,0.06652554124593735,-0.06796804815530777,0.0,0.0,0.0,
1_+861742+203966,1365.0,17.0,1382.5,1072.5,1154.5,1019.5,1053.0,1055.0,1145.0,1280.5,1234.0,1413.5,317.0,18.322622439836437,77.41164587253668,0.07963591068983078,-0.05674777179956436,0.0,0.0,0.0,
1_+861742+203967,1365.0,17.0,1382.5,1072.5,1158.0,1009.0,1061.5,1055.0,1145.0,1280.5,1215.0,1413.5,317.0,18.32271227136485,77.41164587253668,0.06778009235858917,-0.06447197496891022,0.0,0.0,0.0,
1_+861742+203968,1385.5,17.5,1400.0,1075.0,1152.5,1022.5,1075.5,1062.0,1141.0,1278.0,1245.0,1373.5,361.5,18.322802102893263,77.41164587253668,0.07331276684999466,-0.05851883813738823,0.0,0.0,0.0,
1_+861742+203969,1385.5,17.5,1400.0,1075.0,1155.5,1035.0,1091.0,1062.0,1141.0,1278.0,1289.5,1373.5,361.5,18.322891934421673,77.41164587253668,0.0834614485502243,-0.04103606939315796,0.0,0.0,0.0,
1_+861742+203970,1385.5,17.5,1582.0,1216.0,1165.0,1026.0,1117.5,1119.0,1219.0,1355.5,1318.0,1468.5,361.5,18.322981765950086,77.41164587253668,0.08229275792837143,-0.09055405855178833,0.0,0.0,0.0,
1_+861742+203971,1385.5,17.5,1582.0,1216.0,1181.5,1051.0,1140.0,1119.0,1219.0,1355.5,1365.5,1468.5,361.5,18.3230715974785,77.41164587253668,0.09030310809612274,-0.07297372072935104,0.0,0.0,0.0,
1_+861743+203957,,,,,,,,,,,,,,18.32181395608073,77.41173570406508,,,,,,
1_+861743+203958,,,,,,,,,,,,,,18.32190378760914,77.41173570406508,,,,,,
1_+861743+203959,1438.0,27.0,1286.0,957.0,1184.0,1037.0,1040.0,1033.0,1184.0,1270.0,1164.0,1423.0,262.0,18.321993619137555,77.41173570406508,0.0562613420188427,-0.04979591816663742,0.0,0.0,0.0,
1_+861743+203960,1362.5,17.5,1271.0,992.5,1122.0,968.5,993.5,987.0,1055.0,1181.5,1120.0,1253.5,328.0,18.322083450665968,77.41173570406508,0.060261666774749756,-0.06311960518360138,0.0,0.0,0.0,
1_+861743+203961,1362.5,17.5,1271.0,992.5,1117.5,966.5,981.5,987.0,1055.0,1181.5,1131.5,1253.5,328.0,18.322173282194377,77.41173570406508,0.07175937294960022,-0.057924047112464905,0.0,0.0,0.0,
1_+861743+203962,1365.0,17.0,1313.0,1026.5,1120.0,981.0,996.5,1008.5,1096.0,1192.0,1141.0,1326.0,317.0,18.32226311372279,77.41173570406508,0.0682620257139206,-0.07000431418418884,0.0,0.0,0.0,
1_+861743+203963,1365.0,17.0,1313.0,1026.5,1137.5,992.0,1030.5,1008.5,1096.0,1192.0,1167.5,1326.0,317.0,18.3223529452512,77.41173570406508,0.06295119225978851,-0.05861087515950203,0.0,0.0,0.0,
1_+861743+203964,1365.0,17.0,1327.0,1044.0,1137.5,1004.5,1037.0,1045.5,1132.5,1252.0,1184.5,1355.0,317.0,18.322442776779614,77.41173570406508,0.06680237501859665,-0.056654028594493866,0.0,0.0,0.0,
1_+861743+203965,1365.0,17.0,1327.0,1044.0,1141.0,1010.0,1061.0,1045.5,1132.5,1252.0,1186.5,1355.0,317.0,18.322532608308027,77.41173570406508,0.05665512755513191,-0.055674925446510315,0.0,0.0,0.0,
1_+861743+203966,1365.0,17.0,1311.0,1026.0,1129.5,999.5,1052.0,1034.0,1126.5,1242.0,1182.5,1353.0,317.0,18.322622439836437,77.41173570406508,0.05880438908934593,-0.05141571909189224,0.0,0.0,0.0,
1_+861743+203967,1365.0,17.0,1311.0,1026.0,1138.0,987.5,1034.5,1034.0,1126.5,1242.0,1149.5,1353.0,317.0,18.32271227136485,77.41173570406508,0.053352028131484985,-0.0655418261885643,0.0,0.0,0.0,
1_+861743+203968,1385.5,17.5,1333.5,1034.5,1133.0,991.0,1029.5,1034.5,1137.5,1274.0,1154.5,1381.0,361.5,18.322802102893263,77.41173570406508,0.057794757187366486,-0.07177838683128357,0.0,0.0,0.0,
1_+861743+203969,1385.5,17.5,1333.5,1034.5,1138.5,997.5,1030.0,1034.5,1137.5,1274.0,1164.0,1381.0,361.5,18.322891934421673,77.41173570406508,0.06164172291755676,-0.06854668259620667,0.0,0.0,0.0,
1_+861743+203970,1385.5,17.5,1461.5,1128.0,1149.5,1013.0,1052.5,1087.5,1223.5,1328.0,1232.5,1502.0,361.5,18.322981765950086,77.41173570406508,0.078745037317276,-0.08497126400470734,0.0,0.0,0.0,
1_+861743+203971,1385.5,17.5,1461.5,1128.0,1157.0,1039.5,1081.5,1087.5,1223.5,1328.0,1324.5,1502.0,361.5,18.3230715974785,77.41173570406508,0.10099977254867554,-0.0486658550798893,0.0,0.0,0.0,
1_+861744+203957,1287.0,8.0,1235.0,970.0,1074.0,947.0,970.0,1002.0,1235.0,1403.0,1197.0,1378.0,394.0,18.32181395608073,77.4118255355935,0.10475311428308487,-0.015625,0.0,0.0,0.0,
1_+861744+203958,1362.5,17.5,1268.5,963.5,1121.5,985.5,999.0,1006.0,1223.0,1310.5,1227.0,1419.5,328.0,18.32190378760914,77.4118255355935,0.10279586911201477,-0.01658203825354576,0.0,0.0,0.0,
1_+861744+203959,1362.5,17.5,1268.5,963.5,1113.0,978.5,984.0,1006.0,1223.0,1310.5,1115.0,1419.5,328.0,18.321993619137555,77.4118255355935,0.06286215037107468,-0.0643823891878128,0.0,0.0,0.0,
1_+861744+203960,1362.5,17.5,1271.0,992.5,1123.0,973.0,988.0,987.0,1055.0,1181.5,1116.5,1253.5,328.0,18.322083450665968,77.4118255355935,0.06143141910433769,-0.06464086472988129,0.0,0.0,0.0,
1_+861744+203961,1362.5,17.5,1271.0,992.5,1123.5,969.0,996.5,987.0,1055.0,1181.5,1128.0,1253.5,328.0,18.322173282194377,77.4118255355935,0.06230316311120987,-0.05957278609275818,0.0,0.0,0.0,
1_+861744+203962,1365.0,17.0,1313.0,1026.5,1125.0,969.5,992.0,1008.5,1096.0,1192.0,1113.0,1326.0,317.0,18.32226311372279,77.4118255355935,0.0578184574842453,-0.08229681849479675,0.0,0.0,0.0,
1_+861744+203963,1365.0,17.0,1313.0,1026.5,1128.0,985.0,1006.5,1008.5,1096.0,1192.0,1140.0,1326.0,317.0,18.3223529452512,77.4118255355935,0.06273309141397476,-0.07037196308374405,0.0,0.0,0.0,
1_+861744+203964,1365.0,17.0,1327.0,1044.0,1141.0,995.5,1025.0,1045.5,1132.5,1252.0,1169.0,1355.0,317.0,18.322442776779614,77.4118255355935,0.06624289602041245,-0.06334332376718521,0.0,0.0,0.0,
1_+861744+203965,1365.0,17.0,1327.0,1044.0,1137.0,1012.5,1046.5,1045.5,1132.5,1252.0,1178.0,1355.0,317.0,18.322532608308027,77.4118255355935,0.05978697910904884,-0.05946411192417145,0.0,0.0,0.0,
1_+861744+203966,1365.0,17.0,1311.0,1026.0,1130.5,1004.0,1044.5,1034.0,1126.5,1242.0,1180.5,1353.0,317.0,18.322622439836437,77.4118255355935,0.06138688698410988,-0.052409589290618896,0.0,0.0,0.0,
1_+861744+203967,1365.0,17.0,1311.0,1026.0,1130.0,1000.5,1021.5,1034.0,1126.5,1242.0,1147.0,1353.0,317.0,18.32271227136485,77.4118255355935,0.05814644321799278,-0.06662362068891525,0.0,0.0,0.0,
1_+861744+203968,1385.5,17.5,1333.5,1034.5,1122.5,987.0,1010.5,1034.5,1137.5,1274.0,1120.0,1381.0,361.5,18.322802102893263,77.4118255355935,0.051687367260456085,-0.08658286929130554,0.0,0.0,0.0,
1_+861744+203969,1385.5,17.5,1333.5,1034.5,1123.0,978.0,1010.5,1034.5,1137.5,1274.0,1159.5,1381.0,361.5,18.322891934421673,77.4118255355935,0.06881866604089737,-0.06981250643730164,0.0,0.0,0.0,
1_+861744+203970,1385.5,17.5,1461.5,1128.0,1151.5,1002.5,1051.5,1087.5,1223.5,1328.0,1255.0,1502.0,361.5,18.322981765950086,77.4118255355935,0.08866819739341736,-0.07575058192014694,0.0,0.0,0.0,
1_+861744+203971,1385.5,17.5,1461.5,1128.0,1164.5,1034.5,1082.5,1087.5,1223.5,1328.0,1341.5,1502.0,361.5,18.3230715974785,77.4118255355935,0.10672405362129211,-0.04240970313549042,0.0,0.0,0.0,
1_+861745+203956,1371.0,18.5,1242.5,989.5,1136.0,984.0,994.5,999.5,1080.0,1198.5,1129.0,1325.0,323.0,18.32172412455232,77.4119153671219,0.0636196881532669,-0.04775293171405792,0.0,0.0,0.0,
1_+861745+203957,1371.0,18.5,1242.5,989.5,1128.5,982.0,1003.5,999.5,1080.0,1198.5,1162.0,1325.0,323.0,18.32181395608073,77.4119153671219,0.07373285293579102,-0.033291418105363846,0.0,0.0,0.0,
1_+861745+203958,1371.0,18.5,1261.0,993.5,1115.5,973.5,995.0,994.0,1085.0,1196.5,1143.5,1309.0,323.0,18.32190378760914,77.4119153671219,0.06989605724811554,-0.04862304776906967,0.0,0.0,0.0,
1_+861745+203959,1371.0,18.5,1261.0,993.5,1111.0,975.5,986.5,994.0,1085.0,1196.5,1115.0,1309.0,323.0,18.321993619137555,77.4119153671219,0.06167452409863472,-0.061232104897499084,0.0,0.0,0.0,
1_+861745+203960,1371.0,18.5,1257.5,995.0,1119.5,972.5,990.0,990.5,1075.5,1188.0,1127.0,1288.0,323.0,18.322083450665968,77.4119153671219,0.06530384719371796,-0.05464978516101837,0.0,0.0,0.0,
1_+861745+203961,1371.0,18.5,1257.5,995.0,1131.5,978.5,1003.0,990.5,1075.5,1188.0,1120.0,1288.0,323.0,18.322173282194377,77.4119153671219,0.05582795664668083,-0.05770843103528023,0.0,0.0,0.0,
1_+861745+203962,1369.5,17.0,1266.5,993.0,1112.5,975.5,995.0,992.0,1071.5,1185.0,1111.0,1282.5,315.5,18.32226311372279,77.4119153671219,0.05566578358411789,-0.06532931327819824,0.0,0.0,0.0,
1_+861745+203963,1369.5,17.0,1266.5,993.0,1116.5,976.0,999.5,992.0,1071.5,1185.0,1118.5,1282.5,315.5,18.3223529452512,77.4119153671219,0.05694996193051338,-0.06205783784389496,0.0,0.0,0.0,
1_+861745+203964,1369.5,17.0,1263.5,987.0,1129.5,979.5,1010.0,1008.5,1086.5,1200.0,1128.5,1294.5,315.5,18.322442776779614,77.4119153671219,0.05626516789197922,-0.05647730454802513,0.0,0.0,0.0,
1_+861745+203965,1369.5,17.0,1263.5,987.0,1130.0,992.5,1016.5,1008.5,1086.5,1200.0,1135.5,1294.5,315.5,18.322532608308027,77.4119153671219,0.05593976378440857,-0.053430408239364624,0.0,0.0,0.0,
1_+861745+203966,1369.5,17.0,1245.5,973.0,1131.0,987.5,1021.0,1010.0,1079.5,1201.0,1137.0,1264.0,315.5,18.322622439836437,77.4119153671219,0.05433513596653938,-0.04553442820906639,0.0,0.0,0.0,
1_+861745+203967,1369.5,17.0,1245.5,973.0,1127.5,1000.0,1021.5,1010.0,1079.5,1201.0,1140.5,1264.0,315.5,18.32271227136485,77.4119153671219,0.05547073483467102,-0.043939635157585144,0.0,0.0,0.0,
1_+861745+203968,1374.0,17.5,1246.5,947.5,1121.0,980.5,1008.5,1024.5,1174.0,1296.5,1122.5,1393.5,335.0,18.322802102893263,77.4119153671219,0.05382594093680382,-0.05210607498884201,0.0,0.0,0.0,
1_+861745+203969,1300.0,9.0,1199.0,946.0,1046.0,908.0,932.0,992.0,1162.0,1247.0,1131.0,1314.0,398.0,18.322891934421673,77.4119153671219,0.0964614674448967,-0.029184550046920776,0.0,0.0,0.0,
1_+861745+203970,1448.0,26.0,1378.0,1005.0,1200.0,1048.0,1058.0,1099.0,1284.0,1385.0,1330.0,1535.0,272.0,18.322981765950086,77.4119153671219,0.11390284448862076,-0.017725259065628052,0.0,0.0,0.0,
1_+861745+203971,1448.0,26.0,1378.0,1005.0,1210.0,1056.0,1106.0,1099.0,1284.0,1385.0,1239.0,1535.0,272.0,18.3230715974785,77.4119153671219,0.056716419756412506,-0.05311425402760506,0.0,0.0,0.0,
